nav_date,open,high,low,close,adj_close,volume,is_duplicate,_source_file,_ingested_at,_schema_valid
2022-01-17,17845.638748961894,17952.927158274288,17809.875945857762,17881.401552066025,17881.401552066025,271841719,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-18,17910.180929632108,18017.85736808681,17874.28878348054,17946.073075783675,17946.073075783675,281303318,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-19,17768.51657240075,17875.34132133302,17732.90832275666,17804.12482204484,17804.12482204484,234924298,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-20,17612.370660970602,17718.25665692834,17577.075328984687,17647.665992956514,17647.665992956514,209072621,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-21,17869.251554035556,17976.6819240999,17833.441430680778,17905.06167739034,17905.06167739034,173969983,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-22,17841.018809464604,17948.279443589643,17805.265264756257,17876.77235417295,17876.77235417295,288327132,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-23,17894.331734554937,18001.912887267692,17858.47135031735,17930.19211879252,17930.19211879252,343299293,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-24,17689.17110407202,17795.518826140586,17653.721863382496,17724.62034476154,17724.62034476154,238136247,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-25,17640.74130871468,17746.79786968892,17605.389121723267,17676.093495706093,17676.093495706093,170096059,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-26,17686.47788592364,17792.809416299933,17651.034042464875,17721.921729382404,17721.921729382404,210637833,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-27,17452.402393338718,17557.326656224523,17417.42763904345,17487.377147633986,17487.377147633986,177758630,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-28,17577.872281919994,17683.55087279326,17542.646084962238,17613.09847887775,17613.09847887775,333909424,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-29,17438.922102615554,17543.765321669354,17403.974362930956,17473.869842300155,17473.869842300155,326938403,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-30,17403.64144278492,17508.272553663388,17368.76440582543,17438.51847974441,17438.51847974441,150278495,False,nifty100.csv,2026-06-12T18:44:30,False
2022-01-31,17279.364079606155,17383.248031988558,17244.736095478685,17313.99206373362,17313.99206373362,312664483,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-01,17597.711552322486,17703.50941736651,17562.44559730781,17632.97750733716,17632.97750733716,248814052,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-02,17610.970613753118,17716.84819259332,17575.67808747305,17646.263140033185,17646.263140033185,343769241,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-03,17444.54823472661,17549.425278221963,17409.58922022816,17479.507249225062,17479.507249225062,249806723,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-04,17604.57732453493,17710.4164667666,17569.297610457706,17639.857038612154,17639.857038612154,244153950,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-05,17455.19190018752,17560.132933655583,17420.21155569817,17490.172244676876,17490.172244676876,265119441,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-06,17510.798249779036,17616.07358995807,17475.706469719356,17545.890029838713,17545.890029838713,279472447,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-07,17173.342288602908,17276.588835428178,17138.926772994484,17207.75780421133,17207.75780421133,210043429,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-08,16987.738420731755,17089.86911263996,16953.69485676235,17021.781984701156,17021.781984701156,278528254,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-09,17064.824273740593,17167.418407650857,17030.62622910384,17099.02231837735,17099.02231837735,241766135,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-10,17150.795588051256,17253.906583570602,17116.425256211474,17185.16591989104,17185.16591989104,236916566,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-11,17204.03581475086,17307.46689179345,17169.558789069994,17238.512840431722,17238.512840431722,304974997,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-12,17212.52253977458,17316.004639212104,17178.028506628743,17247.016572920424,17247.016572920424,222216606,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-13,17155.61331980969,17258.753279648226,17121.233333196848,17189.993306422537,17189.993306422537,232358282,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-14,16959.103134027966,17061.061669903884,16925.11695540266,16993.089312653272,16993.089312653272,153901403,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-15,16838.75174264459,16939.98672306129,16805.006749172357,16872.496736116824,16872.496736116824,283061821,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-16,16770.97526441851,16871.80277101822,16737.366095551937,16804.58443328508,16804.58443328508,202177348,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-17,16943.704223311684,17045.570180566065,16909.748904226894,16977.65954239648,16977.65954239648,326076991,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-18,17005.316111622786,17107.55248103134,16971.237321819932,17039.394901425636,17039.394901425636,228164453,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-19,16681.45908314196,16781.748416307142,16648.029305420234,16714.888860863688,16714.888860863688,281237129,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-20,16690.49573640591,16790.83939814783,16657.047849158604,16723.943623653216,16723.943623653216,173659943,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-21,16684.32861225147,16784.635197094663,16650.893083970404,16717.764140532534,16717.764140532534,231942765,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-22,16549.92911744338,16649.427689291737,16516.76292682726,16583.0953080595,16583.0953080595,163490091,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-23,16620.462459782582,16720.385079781277,16587.154919783017,16653.769999782147,16653.769999782147,251534831,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-24,16721.317987147366,16821.846953001957,16687.8083318625,16754.82764243223,16754.82764243223,151742166,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-25,16857.078755613995,16958.4239184734,16823.29703466086,16890.86047656713,16890.86047656713,234921488,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-26,16678.903201970712,16779.17716911683,16645.478546255337,16712.327857686083,16712.327857686083,168238528,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-27,16686.719124252853,16787.040080911687,16653.278805366575,16720.15944313913,16720.15944313913,244850294,False,nifty100.csv,2026-06-12T18:44:30,False
2022-02-28,16778.532588247836,16879.405529660147,16744.90827444373,16812.15690205194,16812.15690205194,238940009,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-01,16920.440724959793,17022.16682150264,16886.532026112178,16954.34942380741,16954.34942380741,192439480,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-02,16920.73847693641,17022.4663635713,16886.829181391447,16954.647772481374,16954.647772481374,268912438,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-03,16926.92319901874,17028.688268351518,16893.001509241145,16960.84488879633,16960.84488879633,287091252,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-04,16737.44069660532,16838.066592576895,16703.89873128146,16770.982661929178,16770.982661929178,337291831,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-05,16464.10904437659,16563.09166388186,16431.114837874833,16497.103250878346,16497.103250878346,239899784,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-06,16675.41847404412,16775.67149092214,16642.00080175145,16708.836146336795,16708.836146336795,163855509,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-07,16855.766761073814,16957.10403619049,16821.987669368253,16889.54585277937,16889.54585277937,311087372,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-08,16792.696366589596,16893.65446097791,16759.04366846016,16826.349064719034,16826.349064719034,298444248,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-09,16997.134611047815,17099.32179307816,16963.072217037698,17031.19700505793,17031.19700505793,200627247,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-10,17144.459676479073,17247.532580345684,17110.10204185687,17178.817311101277,17178.817311101277,331300594,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-11,17087.356070237547,17190.085665850198,17053.1128717,17121.5992687751,17121.5992687751,266175783,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-12,17171.204686212153,17274.438381720443,17136.793454376057,17205.61591804825,17205.61591804825,318370064,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-13,17456.662015135807,17561.61188697029,17421.67872452431,17491.6453057473,17491.6453057473,200448489,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-14,17484.23726631561,17589.35292122332,17449.198714679704,17519.27581795151,17519.27581795151,155907726,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-15,17785.34347678461,17892.26938947069,17749.70150588925,17820.98544767997,17820.98544767997,343107918,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-16,17348.256192063083,17452.5543254823,17313.49014759001,17383.022236536155,17383.022236536155,313306302,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-17,17496.226160365775,17601.413892792825,17461.163582890094,17531.28873784146,17531.28873784146,155826038,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-18,17513.025635814694,17618.314367092138,17477.929392055546,17548.121879573842,17548.121879573842,268575782,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-19,17439.635139767885,17544.48264561819,17404.685971151113,17474.584308384652,17474.584308384652,150237068,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-20,17449.612298144057,17554.519786910452,17414.643135221922,17484.581461066187,17484.581461066187,215113119,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-21,17059.402662645025,17161.964201699004,17025.215482960368,17093.589842329686,17093.589842329686,212359944,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-22,17023.321613669454,17125.66623258931,16989.20674069617,17057.43648664274,17057.43648664274,162537895,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-23,17053.371211082365,17155.896488904506,17019.196118474985,17087.546303689745,17087.546303689745,217960025,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-24,17268.194991374883,17372.011794930244,17233.589390189765,17302.800592560005,17302.800592560005,182927450,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-25,17190.837188772097,17294.1889153579,17156.386613243496,17225.287764300698,17225.287764300698,247754068,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-26,17106.432227747155,17209.276509677497,17072.15080043704,17140.71365505727,17140.71365505727,293311692,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-27,17057.601979963216,17160.152693269607,17023.418408861085,17091.785551065346,17091.785551065346,283380296,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-28,17161.574882110057,17264.750683004506,17127.182948478574,17195.96681574154,17195.96681574154,346197803,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-29,17187.055372181323,17290.384362394838,17152.612375443485,17221.49836891916,17221.49836891916,260511314,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-30,17134.058036705403,17237.06840566355,17099.721247052687,17168.39482635812,17168.39482635812,292088635,False,nifty100.csv,2026-06-12T18:44:30,False
2022-03-31,17190.798852935015,17294.150349044845,17156.34835423174,17225.249351638293,17225.249351638293,286600593,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-01,17203.448360918417,17306.875906174442,17168.972512499742,17237.924209337092,17237.924209337092,217573174,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-02,17390.574681454258,17495.127234649375,17355.72383038922,17425.425532519297,17425.425532519297,197376166,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-03,17242.07274645531,17345.732502446022,17207.519494458407,17276.625998452215,17276.625998452215,220823619,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-04,17194.375188106365,17297.74818522925,17159.917522398737,17228.832853813994,17228.832853813994,326718010,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-05,17086.96997301843,17189.697247405315,17052.727548222803,17121.21239781406,17121.21239781406,203459288,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-06,16827.395521112583,16928.56222765234,16793.67328559933,16861.117756625834,16861.117756625834,209488479,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-07,16890.946945289023,16992.495724519216,16857.09735221229,16924.796538365754,16924.796538365754,154303677,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-08,16884.521805127955,16986.03195626099,16850.68508808361,16918.3585221723,16918.3585221723,271539047,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-09,16904.083030313464,17005.710784002724,16870.207112417047,16937.958948209885,16937.958948209885,188307724,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-10,16868.506681026865,16969.92054884867,16834.7020584196,16902.311303634135,16902.311303634135,213925100,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-11,16658.2967427888,16758.446823406768,16624.91338258281,16691.68010299479,16691.68010299479,209892560,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-12,16600.998902749714,16700.804507375462,16567.730367874465,16634.267437624963,16634.267437624963,173005168,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-13,16594.14770363271,16693.91211868461,16560.892898615406,16627.402508650008,16627.402508650008,193586949,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-14,16472.102221806617,16571.13289648682,16439.09199691322,16505.11244670002,16505.11244670002,172451154,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-15,16435.839456548307,16534.652118611724,16402.90190252717,16468.777010569447,16468.777010569447,222217592,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-16,16508.88241809052,16608.134216195274,16475.79848538894,16541.966350792107,16541.966350792107,205392443,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-17,16838.96505832715,16940.201321202865,16805.219637368577,16872.71047928572,16872.71047928572,234805214,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-18,16873.339912325257,16974.78283764986,16839.525603883725,16907.15422076679,16907.15422076679,269296309,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-19,16921.26035587824,17022.991380061874,16887.350014483694,16955.170697272784,16955.170697272784,331791875,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-20,16889.219831777376,16990.758227559607,16855.373699849966,16923.065963704787,16923.065963704787,290597243,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-21,16556.58053883601,16656.119099189735,16523.4010187181,16589.760058953918,16589.760058953918,307484703,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-22,16509.960527404757,16609.218807128633,16476.874434163463,16543.046620646048,16543.046620646048,276340282,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-23,16581.157342682807,16680.843659372284,16547.92857045298,16614.38611491263,16614.38611491263,219679589,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-24,16948.217750266405,17050.110842953378,16914.253386037417,16982.182114495397,16982.182114495397,178576958,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-25,16896.895271836605,16998.47981254905,16863.03375826579,16930.75678540742,16930.75678540742,185980709,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-26,16926.605242590344,17028.36840036143,16892.68418999998,16960.526295180705,16960.526295180705,331262455,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-27,16954.92876820407,17056.862207692273,16920.95095504134,16988.906581366806,16988.906581366806,323097012,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-28,16755.889376141444,16856.626186018046,16722.31043951591,16789.468312766978,16789.468312766978,273021021,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-29,16990.657834694688,17092.806078189846,16956.608420196302,17024.707249193074,17024.707249193074,329361218,False,nifty100.csv,2026-06-12T18:44:30,False
2022-04-30,17097.35173236108,17200.14142213479,17063.08850243651,17131.61496228565,17131.61496228565,284045083,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-01,17243.962813791655,17347.633932912646,17209.40577408466,17278.519853498652,17278.519853498652,285535349,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-02,17066.52593931116,17169.130303675756,17032.32448452296,17100.72739409936,17100.72739409936,206740577,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-03,17380.8041698149,17485.297982459077,17345.97289893351,17415.635440696293,17415.635440696293,271078479,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-04,17107.144291317032,17209.99285419068,17072.86143702582,17141.42714560825,17141.42714560825,303362837,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-05,17220.406756923665,17323.936256464287,17185.896923743458,17254.916590103872,17254.916590103872,327601119,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-06,17620.34145248027,17726.275369028244,17585.030146964276,17655.65275799626,17655.65275799626,210619173,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-07,17468.537517832083,17573.55878547436,17433.530428617993,17503.544607046177,17503.544607046177,289270855,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-08,17369.47204387962,17473.89772751016,17334.66348266944,17404.2806050898,17404.2806050898,187625927,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-09,17385.971448122895,17490.496326568526,17351.12982197435,17420.81307427144,17420.81307427144,227314232,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-10,17305.90856310958,17409.952101565148,17271.22738362439,17340.58974259477,17340.58974259477,303085957,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-11,17043.862369840797,17146.33048028072,17009.706333027487,17078.018406654104,17078.018406654104,162019231,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-12,17092.014854709367,17194.772459046297,17057.762319930393,17126.267389488345,17126.267389488345,155991305,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-13,16993.499857531395,17095.66518733619,16959.444747596463,17027.554967466327,17027.554967466327,231540863,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-14,17057.567291589363,17160.117796348415,17023.383790003012,17091.750793175714,17091.750793175714,255300666,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-15,16862.44428702594,16963.821707589224,16828.651813504846,16896.236760547035,16896.236760547035,257289675,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-16,17121.479897290697,17224.414646172205,17087.168314330193,17155.7914802512,17155.7914802512,330233018,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-17,17081.955936116945,17184.6530659934,17047.72355949146,17116.18831274243,17116.18831274243,290105502,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-18,17004.846927606846,17107.080476269814,16970.769078052526,17038.92477716117,17038.92477716117,196055772,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-19,17200.937715743967,17304.350166940825,17166.466898678347,17235.408532809586,17235.408532809586,347252350,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-20,17055.474321139864,17158.01224291024,17021.29501388307,17089.653628396656,17089.653628396656,258015428,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-21,17078.663251109432,17181.340585284437,17044.437473051097,17112.889029167767,17112.889029167767,258393598,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-22,17322.450833772204,17426.593824756805,17287.736503444,17357.165164100403,17357.165164100403,291752232,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-23,17111.003614508783,17213.875379726273,17076.713026102956,17145.294202914614,17145.294202914614,161364638,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-24,17133.025450518806,17236.02961154397,17098.690730177084,17167.360170860527,17167.360170860527,281887869,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-25,17173.729460850092,17276.97833536422,17139.313169345383,17208.1457523548,17208.1457523548,236217428,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-26,17289.794375262827,17393.741034833547,17255.145488739254,17324.4432617864,17324.4432617864,244287443,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-27,17050.954140047135,17153.464886380083,17016.783891269486,17085.124388824785,17085.124388824785,263529214,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-28,16813.882030502293,16914.967493611523,16780.18687613255,16847.577184872036,16847.577184872036,206896917,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-29,16862.892325228902,16964.272439408633,16829.09895383566,16896.685696622146,16896.685696622146,157199107,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-30,16917.10053538515,17018.806550627945,16883.198530304217,16951.00254046608,16951.00254046608,152806284,False,nifty100.csv,2026-06-12T18:44:30,False
2022-05-31,16936.63102929662,17038.454462338483,16902.689884949334,16970.572173643908,16970.572173643908,312270121,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-01,17006.071497696063,17108.312408503854,16971.991194093465,17040.15180129866,17040.15180129866,332943345,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-02,16844.78655395629,16946.057815803724,16811.029466673812,16878.543641238768,16878.543641238768,160002707,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-03,16898.197324861776,16999.78969354832,16864.33320196626,16932.06144775729,16932.06144775729,156572531,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-04,16978.85888065606,17080.936188555792,16944.833111356147,17012.88464995597,17012.88464995597,151141452,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-05,16797.53351515946,16898.5206906013,16763.871123345514,16831.195906973408,16831.195906973408,341365456,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-06,17124.19247574821,17227.143532716636,17089.875456758735,17158.509494737686,17158.509494737686,266172725,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-07,17249.963634035208,17353.67083023181,17215.39456863634,17284.532699434076,17284.532699434076,216014115,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-08,17012.68631703631,17114.966996297047,16978.59275728273,17046.77987678989,17046.77987678989,239436640,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-09,17183.560398479443,17286.868376827017,17149.12440569692,17217.996391261968,17217.996391261968,316298510,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-10,17038.3435437152,17140.77847483974,17004.198566673687,17072.488520756713,17072.488520756713,201562444,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-11,17150.16841930965,17253.275644275443,17115.799344321054,17184.53749429825,17184.53749429825,284331664,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-12,17348.09089444788,17452.38803409386,17313.32518123255,17382.856607663205,17382.856607663205,338759959,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-13,17232.240021442016,17335.84066285349,17197.706474304858,17266.773568579174,17266.773568579174,346450289,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-14,17402.35597501566,17506.979357630986,17367.481514143885,17437.230435887435,17437.230435887435,197257306,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-15,17495.683192460096,17600.867660551037,17460.62170309645,17530.744681823744,17530.744681823744,322052588,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-16,17608.98814825326,17714.8538084632,17573.699594849943,17644.27670165657,17644.27670165657,180776598,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-17,17949.572003542533,18057.485262080867,17913.60091736309,17985.543089721978,17985.543089721978,328073261,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-18,17860.283072826063,17967.659524165698,17824.49092237952,17896.075223272608,17896.075223272608,236075143,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-19,17729.017203601,17835.604481378163,17693.488111008613,17764.546296193388,17764.546296193388,303814126,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-20,17547.61259646928,17653.10926538593,17512.44704016373,17582.77815277483,17582.77815277483,293600314,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-21,17386.43828239081,17490.965967455282,17351.59572070265,17421.280844078967,17421.280844078967,267887756,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-22,17420.120779260673,17524.85096430633,17385.21071757879,17455.03084094256,17455.03084094256,281293094,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-23,17520.508126376615,17625.841842567253,17485.396887646402,17555.619365106828,17555.619365106828,177639012,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-24,17593.456462651076,17699.228745993667,17558.199034870213,17628.71389043194,17628.71389043194,273692528,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-25,17702.236292276513,17808.66256257076,17666.7608688451,17737.71171570793,17737.71171570793,246706715,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-26,17697.439416226916,17803.836847586997,17661.973605773554,17732.905226680276,17732.905226680276,195422040,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-27,17998.885605205407,18107.09533830283,17962.815694172932,18034.95551623788,18034.95551623788,214374460,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-28,17961.479467604677,18069.4643141033,17925.484518771802,17997.47441643755,17997.47441643755,276668047,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-29,18536.350839550934,18647.791826562265,18499.203843880496,18573.49783522138,18573.49783522138,194772085,False,nifty100.csv,2026-06-12T18:44:30,False
2022-06-30,18669.27568125688,18781.515815613137,18631.86230313813,18706.689059375632,18706.689059375632,205500286,False,nifty100.csv,2026-06-12T18:44:30,False
2022-07-01,18524.46708999277,18635.836631615974,18487.3439094517,18561.59027053384,18561.59027053384,297792784,False,nifty100.csv,2026-06-12T18:44:30,False
2022-07-02,18324.03776741217,18434.20232312808,18287.3162488402,18360.75928598414,18360.75928598414,221224605,False,nifty100.csv,2026-06-12T18:44:30,False
